Compound_ID	YM_A2	YM_A5	YM_A6	YM_A7	YM_A8	YM_A9	YM_A10	YM_A11	YM_A13	YM_A14	YM_A16	YM_A17	YM_A18	YM_A19	YM_A23	YM_A24	YM_A25	YM_A26	YM_A27	YM_A29	YM_A30	YM_B1	YM_B2	YM_B3	YM_B4	YM_B5	YM_B6	YM_B7	YM_B8	YM_B9	YM_B10	YM_B11	YM_B12	YM_B15	YM_B17	YM_B19	YM_B20	YM_B21	YM_B24	YM_B26	YM_B28	YM_B30	YM_B31	YM_B32	YM_B33	YM_B34	YM_B35	YM_B36	YM_B37	YM_B38	YM_B41	YM_B42	YM_B43	YM_B44	YM_B46	YM_B48	YM_B50	YM_B52	YM_B53	YM_B54	YM_B55	YM_B56	YM_B57	YM_B59	YM_B61	YM_B63	YM_B64	YM_B65	YM_B66	YM_B67	YM_B68	YM_B69	YM_B71	YM_B72	NC_B2	NC_B3	NC_B4	NC_B5	NC_B6	NC_B7	NC_B8	NC_B9	NC_B10	NC_B11	NC_B12	NC_B13	NC_B14	NC_B15	NC_B17	NC_B18	NC_B19	NC_B20	NC_B21	NC_B22	NC_B23	NC_B24	NC_B25	NC_B26	NC_B27	NC_B28	NC_B29	NC_B30	NC_B31	NC_B32	NC_B33	NC_B34	NC_B35	NC_B36	NC_B37	NC_B38	NC_B39	NC_B40	NC_B41	NC_B42	NC_B43	NC_B44	NC_B45	NC_B46	NC_B47	NC_B48	NC_B49	NC_B50	NC_B51	NC_B52	NC_B53	NC_B54	NC_B55	NC_B56	NC_B57	NC_B58	NC_B59	NC_B60	NC_B61	NC_B62	NC_B63	NC_B64	NC_B65	NC_B66	NC_B67	NC_B68	NC_B69	NC_B70	NC_B71	NC_B72	NC_B73	NC_B74	NC_B75	NC_B76	NC_B77	NC_B78	NC_A1	NC_A2	NC_A3	NC_A4	NC_A5	NC_A6	NC_A7	NC_A8	NC_A9	NC_A10	NC_A11	NC_A12	NC_A13	NC_A14	NC_A15	NC_A16	NC_A17	NC_A18	NC_A19	NC_A20	NC_A21	NC_A22	NC_A23	NC_A24	NC_A25	NC_A26	NC_A27	NC_A28	NC_A29	NC_A30
Com_15992_pos	2779367.09	5597687.127	4069400.466	4711057.227	1902239.381	4600823.042	4396746.42	2153938.019	3629867.814	4888313.588	3357840.884	1734586.876	4811201.553	4255123.795	3442530.217	4167699.718	6156427.631	2035976.073	1570651.077	6047991.757	1511953.181	2372620.608	4252113.918	4160404.042	1871101.844	4190883.236	1533152.432	4878441.22	4012166.146	3911173.754	4044411.983	4876343.607	3821324.159	4468828.515	1329224.397	2516690.016	4908680.442	1776787.033	2205330.384	1914056.526	2126202.128	4899740.613	1749005.664	1970601.083	4209417.766	1889413.167	3854785.34	1520080.056	3824425.563	3403889.152	4074371.668	3453712.112	1732092.082	10440025.84	4087410.463	2082522.319	4725420.517	4219059.68	4794359.193	4300469.653	1872445.094	4821994.555	2008857.323	3756655.089	5461670.056	1588905.847	2790104.193	4954103.473	1514011.262	2148990.131	4463988.764	1925116.025	1923643.555	1577462.15	2464591.412	5299775.959	5723926.415	4318439.917	4439854.226	4890942.375	2206804.079	2412812.267	2235337.427	5031864.748	4463597.709	3942862.683	4701847.181	2180865.702	2079730.755	1866337.961	4648961.167	3490853.839	1843715.018	2021347.994	4377355.77	4425182.783	4550949.53	4064753.969	1988527.692	2075940.869	5345696.94	2246527.584	2662818.914	2566529.202	4604704.503	2103378.727	4594566.703	2484251.08	1751882.213	2031020.215	4729087.124	3715237.94	5058760.24	1812057.968	4519578.038	1925040.279	4850965.645	2328782.557	1938995.945	4091682.706	4515064.802	2157197.768	2206463.189	2259833.974	2101224.501	3821515.277	4865488.321	1770295.203	1949308.827	2212474.023	1672286.098	4315919.398	1743009.228	2062417.762	2197163.187	2381159.744	1856523.393	2198177.219	3643771.644	2262023.687	2001179.685	2189095.507	4502206.888	2711917.431	2514459.28	4155824.673	4373464.799	4410710.139	4151906.917	2045536.647	5927819.923	5475312.735	5438154.321	5936683.958	5588918.57	2170473.377	2670023.793	5293566.465	5335127.541	2179126.829	5509495.298	1903244.133	2149786.534	2240132.564	5498608.86	3802558.211	3810219.996	4488604.235	2160035.962	4780315.265	4490977.066	4655832.608	4779186.366	4802261.75	2384989.587	5121320.862	2433941.621	5406067.639	5503532.688	4702935.472
Com_16042_pos	1410588.332	1179473.735	1853506.574	1116067.483	1307237.479	2033688.653	1950897.3	1118007.833	1413064.587	1649615.455	1661495.214	1653877.28	1827862.868	1258400.909	1516444.32	1452632.48	1739522.637	1372234.182	1851406.658	207037.1303	1103215.59	991295.734	1626598.452	1390504.969	1657683.76	1611109.548	1436478.995	2110189.127	1769955.104	1950234.232	1661518.305	1394928.592	1492808.858	1169177.91	985882.619	2088588.378	1387974.601	1912834.671	1484938.152	1840086.301	2021891.656	1988674.781	1911691.615	1554462.471	1299682.068	1341903.251	1268845.572	1834547.775	1395969.47	2129463.517	911847.6949	1287351.073	1847669.342	1699649.526	2087782.938	1638959.443	1393198.351	2461756.318	1886785.051	1446650.064	2872151.599	1870720.757	2191385.906	2666306.629	2926377.821	1393740.373	1589082.919	2169220.326	1858846.705	2972722.202	1810930.295	848395.8297	2234802.889	1357638.139	12616005.02	29645330.41	9171322.768	17022253.75	23353567.7	11216366.83	25923337.31	24155563.21	21038435	8956032.533	21438144.56	21643419.11	10330619.81	32108943.14	11760365.66	25591368.52	11109400.16	13670621.48	23487757.56	19535216.97	23724307.2	7526918.528	19618570.7	10840076.94	10387079.44	8051700.49	7399657.973	20267240.51	10075542.59	9496008.466	48232766.22	7294999.888	20495186.51	6743469.405	12951712.11	8346322.436	15093905.91	10547244.23	22087686.32	39522454.69	12990649.44	31827783.19	26143604.33	11995659.88	12906311.03	33308035.05	13419558.56	7992614.857	11032082.02	30712914.04	36397250.53	10835397.29	33759197.48	12209338.49	27596152.74	12228942.78	28934289.93	25883507.42	11715289.46	10322988.38	22205604.19	14778008.74	10575313.01	11526670.22	23823233.47	24132475.05	11938314.44	10211660.67	19478988.97	8445909.46	19782443.56	26136307.02	20318013.8	21835989.19	11845225.56	11667928.25	18888862.24	389023.4102	11772760.38	16718428.27	23867424.28	30873069.07	23763226.35	27408901.49	42599763.73	20790034.56	25692085.62	3555291.918	19453953.42	17049742.91	23387926.2	8121865.352	19988003.1	21488175.83	9541392.716	23605970.12	4811582.107	28776994.57	5570326.978	16778282.37	16685039.05	8856166.572	6051328.929	37731100.67	17443768.26	24324665.25
Com_16176_pos	41605298.16	20717108.46	26191353.1	25224445.85	32409257.96	33329952.85	30614516.88	66564968.66	60221832.62	37447839.27	55251545.81	61713873.12	38999908.29	31689375.18	25223970.08	24851561.57	36393479.39	50193923.44	40770066.97	12804774.84	49711326.88	30011833.74	44983387.62	41800323.16	42945533.92	26966267.83	34188808.41	23636319.27	46160494.35	46755245.33	55297283.47	39752281.82	30919243.17	57361952.15	25101886.97	25466136.55	20773482.88	19804685.6	33063836.95	31269274.24	39724012.06	28070724.59	51374770.4	32024189.12	18152235.37	27602056.04	22179469.95	51758362.24	28306786.39	29936509.58	36773842.44	20570479.85	24602892.06	18570171.97	38991555.97	20421499.03	25606385.69	32567546.81	29053361.85	38227633.31	28448312.05	25728241.37	42704259.74	20240626.71	30018360.41	20295053.08	29936421.41	35187843.42	28878095.45	54911104.33	27899021.55	76466152.9	36452257.78	37528588.44	10840319.05	9947803.397	7937643.564	7840630.491	11202523.74	8657268.824	5035889.745	6402256.973	12612679.33	7949052.175	1565843.393	16413576.15	10013153.04	11148539.99	9426956.814	13467531.43	8699259.094	11999600.16	10521121.21	9353301.385	13246107.98	7739580.227	6768559.949	10889356.99	7826799.909	7554057.962	7385168.157	12845750.64	5993603.209	5357121.467	5353665.35	7403038.8	6663707.136	7209150.905	6569070.087	8660220.22	6969208.182	13015670.14	6948332.353	9207867.052	7972852.082	6194247.063	7968589.492	5438542.198	7120292.101	7263851.375	7851657.316	7987778.458	6198395.735	5664162.351	7489509.982	11329366.44	3966884.194	8308020.607	3786403.405	9526976.502	9538719.246	16072078	6324580.624	6966224.292	4040594.417	5519346.397	5167139.633	7339630.333	12035856.69	6706817.997	4373141.836	8574551.515	13995175.36	4691095.79	6613377.285	7826574.291	5817644.676	7086478.432	4488674.231	4739524.852	9512962.472	2974821.641	6741478.078	7659877.622	8467507.922	10450148.08	7601127.801	7667705.384	5074925.255	11729100.72	9993255.835	5643781.089	8047863.546	8758218.382	7644787.581	7618796.309	6513747.279	8756720.49	8338961.812	5103892.688	8101751.776	12635174.58	6731481.825	6442980.863	7647076.203	8132269.925	7022757.95	9738869.165	6164855.669	6843736.25
Com_16213_pos	336119.9152	269559.9135	368057.428	292171.7189	395906.1137	272792.2125	290122.8915	405297.75	275299.6136	325812.1889	19535163.98	373311.4815	362638.6203	355913.5652	404564.0858	370330.7554	360412.6396	376692.2611	365977.3645	207560.6414	292852.5943	302232.2315	274696.337	273239.6947	302961.1027	358184.135	342430.6914	337732.1994	237039.5659	259721.8292	296633.5875	304904.3325	298062.0307	305030.7175	361084.4278	422320.851	400893.3216	408151.6115	279503.7053	334580.654	409588.1209	396307.468	399988.5064	388014.1696	334325.3857	706114.7835	293111.5639	423655.6391	391836.9361	1791629.967	481632.1993	379654.2835	208898.4895	363217.3872	440508.863	332902.7601	370942.4381	361577.8862	418137.1922	346268.6384	314754.6156	394125.1425	387005.9707	341798.9317	345570.6124	420573.4469	393033.233	376048.4505	630438.4817	347855.9638	446779.4238	222928.6374	329243.2355	368285.9492	34953241.49	364810.0238	365724.0676	309604.4078	372278.5564	331614.2119	338693.4705	419027.4389	394469.5079	421853.577	324082.6509	334365.981	331878.2672	375227.8455	327553.2596	358069.8794	404089.9437	339780.8849	337091.3113	401429.035	387851.4523	401118.7234	407079.914	396991.7412	402610.1067	459761.6417	475562.8131	482575.7807	483242.9101	409374.6092	524845.7795	432716.2735	500921.2889	456295.6152	435761.6895	396631.095	395590.0679	388652.5014	435931.2692	372351.6627	380144.8461	497411.6267	376827.049	441307.7058	500009.1595	396026.6005	450713.6068	420838.4592	420305.9415	441469.1293	482320.2838	371408.9969	410433.7138	431473.8375	373283.9424	395055.9089	355240.7066	411382.2613	415375.0136	377604.4302	451838.1734	386760.0758	493208.5419	439047.3773	392172.2383	506667.2118	478939.939	464576.1011	409543.987	478864.5274	496880.2418	496842.6276	468474.14	511141.8882	410212.622	472672.1893	358251.1295	233320.0575	529972.7331	407043.5683	397857.6516	399364.7634	400632.5951	361534.5053	391304.2711	347674.9504	446186.4229	292358.2754	348676.5605	383521.6796	392137.1534	333612.8704	351505.3119	335977.7344	354248.3638	430268.5573	426533.5201	351467.08	442083.1863	423952.9927	427163.4278	436616.9225	422716.0297	417344.2586	494793.8355	422060.6922
Com_16222_pos	1006758.044	1015075.814	891666.8236	1350627.478	1931620.192	1324521.606	1151733.984	398110.8842	1127540.871	780903.5932	668446.266	364078.8028	1106514.23	445951.0072	1517524.8	1172105.127	466749.5582	1112626.475	819385.1074	380157.5278	445405.8787	2301720.381	1917912.476	330319.5597	1488505.263	514351.241	1415188.982	470028.0654	1061160.02	1050979.775	1308540.542	1734982.493	797785.4248	738856.4779	827164.0174	2409367.222	317274.4062	474933.3251	690780.585	1125400.201	947181.813	796379.6596	481997.2344	1272326.79	982787.4023	507660.9727	526975.2971	1350576.013	580809.9433	2419116.188	1488014.713	758198.8555	203902.156	482967.9486	426954.5652	932776.1424	1496499.266	1582205.259	314262.9429	593375.0109	450935.154	547914.8986	955825.5005	1411627.456	490240.3737	842730.9232	1906480.259	686303.3473	346805.3227	799070.1571	821823.589	288620.9889	975874.8448	910156.5548	1049307.697	639125.2149	982474.9321	714179.1242	525912.0735	575787.8221	787810.7248	875170.6055	1439893.028	447590.8495	462222.2987	897417.1115	1254790.892	648915.6327	465609.8696	862667.6546	603441.6054	2213989.363	1080712.416	959071.0638	629025.565	543208.7099	738244.7181	484407.7333	1132312.108	476491.8882	632348.3965	883869.4276	843023.1269	820349.3608	1935041.479	1357322.852	1564328.88	894892.113	1516316.506	947504.9421	534156.0303	916014.691	859488.4194	1533234.143	555175.824	840331.0619	899905.3954	501840.714	487512.9964	1045063.707	685970.3703	480194.9934	1174965.592	522459.4553	1262713.583	934819.3589	1247562.932	905229.9025	1115412.663	1209428.898	2264063.02	957549.9827	597955.5411	894163.0715	411791.5344	685265.4224	1689360.518	748714.048	619111.5245	1041954.231	514835.9083	425989.209	1382825.991	1340660.216	911321.8185	660146.9249	643959.1817	1014935.628	431788.2016	1053631.851	624751.2919	533754.5486	705663.0103	674780.2637	1259785.186	474385.3025	1035396.616	631167.4798	446144.5224	656374.7175	1587617.777	469648.0003	462168.8037	981776.1228	649771.0801	464177.0641	618192.9896	1111745.86	581207.1225	1250491.938	750333.2398	1254691.891	639613.7648	647051.7337	1258345.684	831043.0484	1057297.037	468502.6341	508938.0766	773724.8014
Com_16226_pos	800757.8642	2375205.096	4523068.504	324028.7924	1106595.419	627188.7692	4436475.473	214365.6653	2582119.652	237180.8096	1319899.976	1239615.908	1113740.062	848283.2785	3713971.325	2148496.012	508820.5021	1690472.358	2544107.662	233840.1583	301527.7513	271219.8155	276246.395	1651641.405	951877.694	1164405.917	1547950.961	727384.2836	503398.7921	589154.1804	2607881.08	1013396.182	1212153.774	421723.348	1119984.918	380748.0675	1433398.877	741283.4863	1133690.236	1896174.222	1569813.505	778320.8561	681809.2166	617816.4279	518665.1176	362054.0098	339593.3902	761207.7203	1029693.909	951573.0702	1149931.906	1337890.99	820719.2134	781919.3536	2676744.453	1407844.954	963600.8855	734436.7614	433315.7695	648278.6161	1322763.064	1437659.18	3033880.229	3220314.696	775504.4944	399335.2224	1006913.12	1013426.005	1394114.923	372016.5787	2284544.352	2771976.895	2346329.528	851760.3822	278222.022	243957.1522	258090.3321	235081.1146	308518.6514	245440.5052	243182.6538	229401.5433	306476.7476	254231.2995	243814.9499	250999.4446	248894.661	279337.9094	294083.4351	230668.8585	270427.5172	310326.3384	249245.0315	296102.889	249314.4381	232015.4478	271457.425	276695.1738	261654.3801	268103.9264	270565.2544	257338.6997	291178.7023	285296.6122	291559.6139	256875.2436	293292.1746	273972.0077	261813.5843	243983.5636	312480.9349	301003.3695	264263.5327	292788.7345	246049.2386	231993.755	267852.0093	286966.4004	239700.3404	274397.9315	252838.0971	273453.2402	274982.4442	261608.1918	264765.4403	264058.1206	209816.2534	262744.214	272748.0569	268653.2016	271865.5415	232673.2533	292045.4712	232713.5782	260851.1412	262804.2237	274845.3982	276529.0792	249244.7584	247112.5015	256033.5363	261267.1654	258068.5729	278305.3639	267066.0359	287852.5689	267842.9252	258344.365	271196.2801	253027.4122	264487.9444	257503.5478	318509.4797	292515.5239	266701.4817	225546.6692	303221.5211	244504.0458	298460.872	231178.0584	277067.8652	246660.6986	242241.6229	268961.242	269787.5376	241760.3372	243587.9091	249680.23	262088.982	246466.7874	267945.5445	263761.7519	313934.5666	245295.724	297320.1425	263172.4176	257169.294	269451.2181	318898.3452	249960.1788
Com_16227_pos	1164297.079	708326.0185	552835.0202	1190469.153	408391.7541	485340.4351	526240.441	1963267.036	4705039.062	582177.328	1035255.859	672830.0978	549112.6461	1190665.306	746377.1793	481427.7811	536134.7362	373619.166	2033685.373	507710.4532	674327.8372	507038.7253	1189630.568	646118.171	1128974.077	939563.6699	1392814.628	2070722.402	19753338.43	1741714.521	425545.4715	1351116.479	831846.9653	538058.4073	832135.1547	623091.5042	506783.4222	417080.7984	354387.9583	839433.6843	505465.3543	564719.8406	1244619.982	979244.9248	644672.6539	4455560.89	715339.0759	555634.2454	1104095.838	436739.3464	438023.4435	515610.2461	765701.0374	1002347.862	1826937.291	1541517.183	522752.7118	807310.4378	1131422.146	1322387.029	1973625.487	694064.5306	1336241.347	622023.9744	410755.5609	915837.4855	558322.8102	2449825.952	580693.7578	2614601.272	605740.4937	571966.1416	1249412.113	943343.1939	510611.0807	1605948.594	705207.0107	427913.7653	537930.993	577590.6852	621007.8523	625024.3962	1015256.937	934817.4695	791925.2861	1041187.941	636068.4083	4455040.757	523116.9538	680776.8145	637671.8997	982488.2958	916758.0582	1010697.203	753843.265	1582656.235	502354.521	731465.1239	790817.2751	721082.4884	616190.4064	694685.7645	706892.8739	961239.8323	2178352.159	563115.4969	852853.7421	819066.4774	1235262.184	1026565.399	870216.7166	709211.5089	2188499.877	884555.1937	1382041.347	636081.7763	2634741.838	1320011.169	625668.3897	1073709.988	603927.8303	571956.0552	915944.165	1513448.895	800809.9607	650389.2042	633425.002	1115198.315	579211.9724	585890.5663	921206.4595	667473.0067	3384509.834	541704.4758	2669944.128	733515.3371	577315.0748	619206.5673	1056559.305	1088213.205	796400.2231	2036739.306	664521.6863	680452.0878	701749.1065	2324748.747	668401.2226	626142.0616	638279.068	1031125.539	634516.1697	1893356.396	2442799.959	1479057.488	633292.6243	473229.3142	1414580.442	663470.5718	729703.0468	570983.3522	637311.5951	448812.3593	507670.6297	510329.6856	655191.416	555474.309	683574.0796	530342.1672	649769.7064	1407069.24	597628.4431	491005.3282	3423110.536	888953.8664	597857.4303	518708.8686	619876.6782	691192.912	900516.6872	488439.3035
Com_16236_pos	2056490.672	2862747.505	8482947.184	2386168.528	1819118.91	2387808.814	2025536.031	1722259.02	1931921.788	2313843.963	1732742.342	2231694.381	2023647.937	1461609.755	3626898.199	1866360.124	1952557.103	1965592.376	1664892.076	2824223.943	1688232.319	3495276.291	2578506.231	2335322.067	2385036.602	6492352.994	1801234.681	2472451.52	1834316.851	2103473.675	3072077.354	2632833.469	1957189.521	2433215.527	1765688.308	2345584.94	4105073.219	1619955.564	2398944.08	1879262.735	2121549.294	1942116.593	1777840.381	1719831.519	1929828.565	1419836.008	2619645.071	2015676.65	3940979.516	2037352.351	1528341.117	1826201.934	1780637.534	3418499.517	1405226.723	1994903.99	2182627.859	1943626.291	3755285.023	2367703.114	7366269.505	1949223.943	3504716.748	1737209.109	2092090.754	1718811.149	1938192.133	1805472.026	1540748.374	1675032.958	1634604.145	2111028.065	1885030.53	1848833.753	3303576.668	2691144.692	3087050.837	3252679.482	2826490.11	2672799.057	2137816.224	2581954.023	3247058.582	2552897.381	4042781.363	2159686.467	2349084.317	2364888.543	2105794.636	2460990.057	2550965.64	2512361.233	2535342.88	2956085.202	2301467.441	2538538.232	2442699.904	2862231.978	2204073.472	5053968.476	3010577.344	6124201.611	2204533.57	2349160.821	5840938.312	2235891.75	3252901.14	1968618.306	4278193.143	2182101.612	2314429.29	1886063.169	2050181.557	5019449.097	4387588.787	1721964.35	2107156.309	2186340.426	2685143.66	1964782.682	2357801.082	2602453.445	2462073.233	1883149.36	3068667.707	2270904.448	1850383.204	2099540.119	2057889.202	2195977.627	4616142.63	2312306.579	3841928.075	4837123.607	5152942.902	1936961.086	1585972.187	2326970.504	2256707.346	2284058.067	5186071.794	2182709.477	3493093.703	2833453.131	2045332.917	4668680.882	3510953.385	2188145.178	3452258.261	2090462.248	2602322.297	5446084.572	2491205.477	3072106.396	2902511.737	2970889.678	2879707.113	2530871.612	2384570.426	2366107.025	2659004.668	2066517.492	2676054.87	3008998.912	2481238.226	4556133.187	1977546.869	2267403.565	2166897.206	2752747.997	2404539.527	2709982.3	2469084.666	2082668.653	2330586.392	3157121.824	2411795.547	2507473.792	2244492.812	2574459.589
Com_16237_pos	3236679.644	4457371.65	3188004.114	2863622.751	2506509.607	3699837.367	3558469.547	3013212.982	3910371.276	3670772.795	3333339.813	2667566.526	3570343.759	3194429.415	2632704.762	5274611.587	1319235.845	2690268.404	2952387.263	4478349.076	1693539.402	2114688.962	3512199.896	2171029.85	2727832.304	3736292.288	3071113.85	4126494.018	2292198.207	2920997.289	3346996.13	3519946.341	3403013.032	3063891.093	4647521.072	3830427.707	3635209.739	3062750.607	1874154.492	2779898.392	4378153.832	2972015.883	2282929.21	2658121.243	3289248.974	2124203.986	2738533.019	3039813.798	2787681.098	2729031.631	3191411.09	2981655.33	3128723.615	2578804.527	3165722.545	3403804.242	3354441.549	3959406.858	4513933.137	3576371.811	2959813.092	2930009.533	3651734.865	3730456.103	2098311.544	1453477.858	3490590.088	3166957.508	4041634.467	5769395.019	2871186.64	3165541.516	3160042.024	2710945.118	3144515.156	3730825.6	3361155.407	3280814.954	3813218.61	3875717.48	4166998.189	2613902.901	4985672.186	3126738.667	4942676.739	2703234.129	4225961.083	3441577.033	3508110.136	3479888.346	3089186.854	1765509.919	3397866.655	2909653.784	3623208.627	3258482.21	4025551.419	4771312.76	4058130.758	2918379.232	3737389.137	2740785.67	6003897.685	3927633.039	3424825.428	4635050.721	4598845.71	3945306.343	3281912.521	2989388.988	4563687.882	4007911.194	4572064.049	3096961.663	3182126.4	4293036.186	3357495.354	3199019.283	4363018.339	3688409.288	2323543.171	3981673.662	3613352.801	2874614.7	3246748.023	3918061.931	4309830.109	3517568.589	3403169.909	2545878.499	3376933.024	2811510.729	3702350.399	3779198.672	2421916.248	3233887.679	3660314.57	3542650.726	3162382.552	3465114.31	2858798.914	3425377.435	4603398.082	1855224.487	2910454.886	3379861.763	3190401.594	3612033.129	4888702.922	3697173.163	4293768.545	3315250.83	4635742.342	3959193.774	3539684.417	4415390.614	3118252.735	3368001.748	4741603.768	3155683.253	3728911.418	2525864.201	2473026.959	3049850.019	3154649.263	2550627.614	3192394.34	4488389.003	3175187.889	4522729.373	4618002.143	3080504.95	3979823.807	4903379.718	3767560.977	6674139.197	3541887.909	4983387.762	5553390.374	3647271.802
Com_16323_pos	295300.4104	251622.6535	249720.0903	257887.2468	228668.8375	231525.5234	262629.2142	243895.3209	272236.2902	251175.4632	204467.0295	239289.1139	278566.2066	229918.1799	227547.0372	297333.6021	262527.0169	253460.8962	239853.4896	252088.7917	219394.1161	271496.9346	276370.3027	218884.1639	225819.5207	224871.5694	218709.8372	303793.8654	284811.9342	198686.555	237466.1104	261133.7896	236057.4733	199156.9983	217375.9421	287020.4324	258299.8449	386936.1132	277294.0176	232928.3564	295378.9781	263760.3664	373489.0973	332456.1849	269886.9251	264387.472	223388.2901	239486.9234	206212.2163	244076.9179	263517.7299	263507.0172	364873.2255	275515.6144	210384.6558	278999.3274	271839.7472	265144.5162	285888.9704	282749.783	286198.27	262723.9846	201585.4902	239704.5175	254909.694	234547.7814	300201.9604	265583.9286	271462.1287	254774.2991	270778.9069	283994.9682	298183.4983	230833.4891	3492976.451	2097973.169	3510969.274	1888994.208	4675444.053	5519642.84	4917323.354	3243347.349	3868080.786	3650310.893	3581427.536	3680526.987	3154324.809	3611255.447	3215720.722	3062731.164	4419191.88	3316805.949	4720166.766	3751203.089	3984551.052	3549894.33	2202121.097	3139829.362	3400027.789	4271843.805	2525677.013	4288322.123	4795287.269	3228464.66	4192748.765	2161994.205	4312088.422	5138009.119	3184836.029	3512515.218	5071432.178	3530317.595	2084090.007	5023243.961	3207216.149	2595670.967	3794481.084	3555125.361	3683792.802	3206930.803	2154630.227	2551956.77	2329290.572	2645817.517	4403382.975	4517625.438	1953127.585	4651936.403	5146014.523	2913681.74	3911837.281	3267997.442	4508372.295	2892705.858	3186453.221	4172916.022	4506351.629	4757475.191	4758760.906	2068158.482	4163117.234	3790581.163	3394277.674	2808433.767	3087334.443	5173342.429	3816489.047	3287494.787	5710072.461	3047332.072	3791541.89	298671.8898	3287662.699	1304726.14	2804345.843	2405012.955	4202249.452	3050756.962	4247752.845	3117570.462	3609647.536	3785701.016	4012202.032	3101962.983	4193209.63	3295086.733	3128961.45	2034002.338	3312686.332	2490843.426	4062006.91	3239026.974	3006780.21	2170481.602	3114646.938	3422621.34	2832205.932	2361446.017	3073917.434	3096354.771
Com_16372_pos	110603180.1	106586698.4	84754427.27	129409928.8	79864142.1	166652886.6	150633939.5	98807091.76	163623343.6	121251856.8	168262962	91090559.94	98268288.05	77593115.85	91176327.84	128348262.9	84963894.18	93421752.07	147799142.8	18135952.26	132166238.3	136567494.7	130490578.6	140873707.7	118378871.7	85374527.69	136294081.7	96915890.91	151046720.5	133960953	143993871.2	109687328.9	116749709.4	142441288.7	74098465.9	93302468.12	75387135.82	89036329.41	147507783.9	124312514.6	108823887.1	112930426.8	114369916.8	122334460.5	119274697.2	113463368.9	132077117	115890151.6	102076137.2	135212695.7	93068669.17	88727542.26	106972405.2	76948949.05	103995527.7	152533997.5	78796160.78	160741856.9	90461617.53	121116467.6	176897670.8	110291889.3	137886409.3	125610366.8	99239640.17	109438979.8	161749531	107478769.5	82801440.89	137949299.9	110312598.6	101050542.4	114418729.7	102265355.2	33923865.33	28843172.59	27818646.51	23648987.94	29377313.34	39614986.01	13573863.44	16518536.36	16450590.69	21195318.33	20815257.39	14768627.79	20405811.41	21555639.79	9176099.254	19169208.48	17761495.23	7993719.578	10551949.04	24474399.53	30713419.6	23665064.96	33739270.39	17129747.38	33303370.07	33005359.85	24348006.37	16894727.96	26165704.48	24166317.74	8581548.266	12278130.59	11841962.8	21227485.22	17694628.39	24322989.61	13104537.8	19311311.31	22529303.56	21240205.93	6517447.105	14095010.48	17645869.16	18628896.36	11629033.63	10767759.18	32397237.26	27976777.88	20746627.47	24797918.11	6450658.008	13092251.21	19154552.4	19027197.42	21466527.17	7557797.868	15464638.76	23409338.1	21672588.84	24593123.46	33692461.64	15101362.62	20681393.07	21521751.91	19154052.12	31229933.33	5468853.98	19647135.55	16159972.96	13307290.43	22028280.78	26409185.28	21799230.66	26894373.1	22234641.85	18406045.07	35732998.02	19567401.1	24566078.83	23030644.82	30401309.32	27488366.89	16821673.85	20971433.47	20716292.25	18731468	22648309.39	16159085.61	8514552.737	21125829.44	18421695.08	15365918.45	12419829.77	21245028.52	14807174.58	14139239.6	27306271.97	31324050.48	20293573.02	29854071.79	31369184.45	18466901.93	27089050.76	23489958.03	27172554.36	15161829.77
